16, 400, PA5-J-Unknown-SampleReadingsTest.txt 6
  -39.09,   -47.00,   101.44
    6.76,    -6.76,    47.74
  -34.37,     7.85,    93.85
   54.25,   -21.87,    77.84
   43.94,   -56.74,    31.33
   13.87,     6.90,    26.62
   -1.85,   -27.34,   -79.28
   18.41,     8.54,   -42.23
   30.55,     5.79,  -100.86
   16.48,    -3.07,   -58.60
   34.63,    21.98,   -88.44
  -25.76,    19.50,   -84.76
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.03,   -29.46,   148.86
   20.89,    10.57,    95.25
  -20.44,    25.27,   141.23
   68.45,    -4.28,   125.31
   58.05,   -39.07,    78.62
   27.96,    24.49,    74.13
   -6.92,   -28.01,   -79.72
   14.26,     7.67,   -42.84
   25.61,     4.72,  -101.63
   12.09,    -3.92,   -59.11
   30.09,    20.79,   -89.24
  -30.39,    19.17,   -84.92
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -50.15,   -31.22,   188.88
   -4.20,     9.01,   135.15
  -45.38,    23.57,   181.21
   43.26,    -5.92,   165.30
   32.87,   -40.78,   118.63
    2.85,    22.91,   114.17
   -6.01,   -26.14,   -79.11
   15.16,     9.65,   -42.33
   26.46,     6.48,  -101.21
   12.90,    -2.24,   -58.72
   30.95,    22.61,   -88.95
  -29.45,    20.84,   -84.20
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.59,   -52.42,    95.73
   -8.61,   -12.41,    42.08
  -49.76,     2.30,    88.20
   38.87,   -27.23,    72.11
   28.61,   -62.22,    25.58
   -1.50,     1.50,    20.95
  -11.47,   -24.37,   -80.67
    9.55,    11.15,   -43.55
   21.32,     8.36,  -102.30
    7.42,    -0.55,   -59.94
   25.70,    24.47,   -89.72
  -34.75,    22.59,   -85.93
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -58.76,   -13.89,   157.81
  -12.85,    26.35,   104.16
  -54.00,    40.83,   150.20
   34.83,    11.34,   134.30
   24.35,   -23.58,    87.70
   -5.70,    40.16,    83.12
  -10.04,   -26.21,   -79.29
   10.90,     9.65,   -42.46
   22.01,     6.81,  -101.32
    8.67,    -2.03,   -58.79
   26.41,    23.22,   -88.96
  -33.98,    20.50,   -84.29
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.05,   -52.80,   125.12
   10.97,   -12.66,    71.36
  -30.34,     1.89,   117.48
   58.48,   -27.58,   101.52
   48.13,   -62.45,    54.84
   18.08,     1.12,    50.31
   -5.59,   -26.97,   -79.83
   15.27,     8.47,   -42.54
   26.61,     6.16,  -101.31
   13.09,    -3.04,   -58.95
   31.01,    22.15,   -88.73
  -29.41,    19.97,   -84.53
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.03,    -9.47,   129.22
   -5.23,    30.71,    75.60
  -46.38,    45.38,   121.71
   42.40,    15.79,   105.73
   32.07,   -19.08,    59.16
    2.02,    44.49,    54.61
  -11.68,   -26.35,   -82.77
    9.46,     9.13,   -45.82
   20.55,     6.37,  -104.62
    7.19,    -2.58,   -62.34
   25.16,    22.62,   -92.20
  -35.22,    20.59,   -87.75
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -30.89,   -48.55,   106.04
   14.81,    -8.50,    52.42
  -26.28,     6.15,    98.52
   62.40,   -23.26,    82.51
   52.16,   -58.21,    35.81
   22.09,     5.42,    31.38
  -13.02,   -24.66,   -79.95
    8.31,    11.07,   -43.37
   19.41,     8.01,  -101.98
    5.90,    -0.59,   -59.59
   23.75,    24.33,   -89.85
  -36.51,    22.25,   -85.19
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -28.94,   -10.80,    87.69
   17.03,    29.36,    34.12
  -24.20,    44.11,    80.19
   64.56,    14.57,    64.16
   54.16,   -20.50,    17.62
   24.15,    43.28,    13.08
   -4.47,   -25.63,   -82.21
   16.37,     9.99,   -45.05
   27.77,     7.56,  -103.88
   14.31,    -1.70,   -61.49
   31.98,    23.74,   -91.39
  -28.26,    21.12,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -61.55,   -25.57,   110.27
  -15.52,    14.60,    56.59
  -56.80,    29.23,   102.61
   31.94,    -0.46,    86.57
   21.59,   -35.22,    40.06
   -8.43,    28.44,    35.42
  -10.45,   -25.62,   -80.58
   10.15,    10.24,   -43.74
   21.96,     7.08,  -102.45
    8.06,    -1.63,   -60.10
   26.25,    23.35,   -90.30
  -34.31,    21.13,   -86.10
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -69.08,   -17.02,   150.67
  -23.24,    23.06,    96.99
  -64.41,    37.67,   142.98
   24.30,     8.21,   126.92
   13.83,   -26.70,    80.43
  -16.20,    36.99,    75.72
  -11.01,   -24.60,   -81.44
    9.40,    11.29,   -44.27
   21.61,     8.43,  -102.83
    7.35,    -0.41,   -60.59
   25.78,    24.59,   -90.43
  -34.73,    22.41,   -86.96
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -63.88,   -69.31,   109.23
  -18.08,   -29.06,    55.71
  -59.30,   -14.44,   101.66
   29.54,   -44.10,    85.64
   19.07,   -78.82,    39.06
  -10.95,   -15.21,    34.52
   -2.10,   -25.63,   -79.39
   18.13,     9.94,   -42.07
   30.21,     7.83,  -100.56
   16.16,    -1.70,   -58.45
   34.18,    23.87,   -87.99
  -26.09,    21.10,   -84.42
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -35.94,   -16.93,   100.85
    9.93,    23.05,    47.15
  -31.17,    37.79,    93.27
   57.60,     8.27,    77.35
   47.15,   -26.76,    30.61
   17.02,    37.03,    26.10
  -12.63,   -25.20,   -81.57
    8.67,    10.15,   -44.52
   19.89,     7.64,  -103.22
    6.50,    -1.44,   -60.85
   24.36,    23.75,   -90.89
  -35.98,    21.80,   -86.23
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -28.80,    -8.20,    99.00
   16.90,    31.85,    45.30
  -24.27,    46.38,    91.48
   64.64,    16.96,    75.46
   54.21,   -17.95,    28.85
   24.04,    45.69,    24.30
   -4.71,   -27.41,   -80.41
   15.69,     8.53,   -43.38
   27.52,     5.63,  -102.07
   13.71,    -3.31,   -59.69
   31.54,    21.97,   -89.73
  -28.83,    19.20,   -85.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -85.29,   -38.21,    89.07
  -39.39,     2.04,    35.33
  -80.53,    16.52,    81.38
    8.30,   -12.91,    65.44
   -2.17,   -47.85,    18.85
  -32.18,    15.85,    14.19
   -2.59,   -27.34,   -82.14
   17.48,     8.84,   -45.25
   29.69,     5.61,  -103.82
   15.65,    -3.04,   -61.55
   33.64,    22.04,   -91.60
  -26.79,    19.12,   -88.06
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.73,   -26.05,   190.90
    6.18,    13.98,   137.29
  -34.97,    28.78,   183.42
   53.77,    -0.86,   167.48
   43.42,   -35.68,   120.81
   13.14,    27.96,   116.14
   -8.21,   -25.94,   -79.13
   12.62,     9.51,   -41.93
   24.42,     6.83,  -100.69
   10.52,    -2.10,   -58.44
   28.80,    22.84,   -88.08
  -31.57,    21.01,   -84.46
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -24.27,   -44.65,   124.81
   21.73,    -4.68,    71.04
  -19.45,    10.04,   117.21
   69.31,   -19.42,   101.08
   58.88,   -54.50,    54.49
   28.88,     9.23,    49.91
  -10.62,   -25.27,   -79.45
   10.52,    10.67,   -42.80
   21.95,     7.18,  -101.45
    8.24,    -1.20,   -59.16
   26.41,    23.48,   -89.29
  -34.11,    21.71,   -85.06
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -26.35,    -7.17,   123.27
   19.35,    32.96,    69.50
  -21.84,    47.50,   115.55
   66.93,    17.91,    99.56
   56.66,   -16.85,    52.94
   26.45,    46.71,    48.47
   -9.12,   -23.74,   -83.28
   11.06,    11.67,   -45.96
   23.11,     9.58,  -104.46
    9.25,     0.14,   -62.39
   27.20,    25.67,   -92.08
  -33.24,    23.04,   -88.30
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -58.24,   -58.37,   115.47
  -12.43,   -18.29,    61.83
  -53.60,    -3.78,   107.81
   35.12,   -33.25,    91.87
   24.79,   -68.18,    45.18
   -5.26,    -4.53,    40.67
   -5.23,   -25.96,   -81.88
   15.62,     9.87,   -44.97
   27.70,     6.58,  -103.60
   13.60,    -1.96,   -61.36
   32.02,    22.75,   -91.26
  -28.41,    21.01,   -87.56
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -67.30,   -66.75,    91.11
  -21.47,   -26.60,    37.41
  -62.70,   -12.06,    83.46
   26.00,   -41.60,    67.52
   15.67,   -76.57,    20.84
  -14.49,   -12.90,    16.18
   -8.65,   -26.14,   -82.63
   11.61,     9.63,   -45.55
   23.71,     6.94,  -104.08
    9.65,    -2.06,   -61.86
   27.70,    23.11,   -91.74
  -32.64,    20.54,   -88.08
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -20.35,   -45.27,   104.21
   25.49,    -5.13,    50.57
  -15.54,     9.45,    96.43
   73.20,   -20.17,    80.48
   62.70,   -54.90,    33.98
   32.61,     8.65,    29.39
   -7.23,   -25.24,   -82.93
   13.37,    10.54,   -45.70
   24.72,     8.03,  -104.42
   11.37,    -1.12,   -62.19
   29.11,    24.30,   -92.12
  -31.40,    21.66,   -87.79
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.96,   -15.25,   130.66
   -9.94,    24.97,    76.98
  -51.12,    39.42,   122.95
   37.64,    10.03,   106.89
   27.27,   -24.99,    60.39
   -2.87,    38.75,    55.78
  -10.92,   -27.51,   -80.12
    9.48,     8.49,   -42.89
   21.36,     5.88,  -101.50
    7.56,    -3.30,   -59.42
   25.50,    22.10,   -89.10
  -35.03,    19.13,   -85.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
   -9.64,   -34.44,   112.30
   36.35,     5.78,    58.73
   -4.96,    20.42,   104.63
   83.80,    -9.26,    88.68
   73.58,   -44.16,    42.16
   43.38,    19.65,    37.44
   -7.89,   -25.21,   -80.37
   13.00,    10.06,   -43.13
   24.75,     7.49,  -101.80
   10.82,    -1.66,   -59.55
   29.20,    23.60,   -89.28
  -31.38,    21.74,   -85.38
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.22,   -43.47,   135.18
   18.72,    -3.30,    81.58
  -22.37,    11.36,   127.57
   66.39,   -18.19,   111.55
   55.88,   -53.05,    65.12
   25.76,    10.58,    60.44
  -10.02,   -23.76,   -79.98
   10.81,    11.43,   -42.76
   22.64,     9.00,  -101.37
    8.66,    -0.13,   -59.22
   27.05,    25.06,   -88.80
  -33.48,    23.20,   -85.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.92,   -13.43,   126.96
   -4.02,    26.68,    73.37
  -45.15,    41.47,   119.37
   43.50,    11.86,   103.53
   33.26,   -23.13,    56.75
    3.09,    40.52,    52.22
   -9.02,   -26.67,   -81.85
   11.71,     9.13,   -44.95
   22.84,     6.59,  -103.78
    9.65,    -2.50,   -61.35
   27.11,    22.79,   -91.42
  -33.18,    19.99,   -86.87
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.22,   -43.63,   160.00
   -0.32,    -3.47,   106.22
  -41.47,    10.99,   152.30
   47.24,   -18.44,   136.38
   36.98,   -53.31,    89.82
    6.78,    10.26,    85.19
  -11.06,   -25.52,   -83.00
   10.01,     9.78,   -45.92
   21.52,     7.20,  -104.52
    7.76,    -1.80,   -62.24
   25.95,    23.25,   -92.16
  -34.50,    21.54,   -87.91
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -61.84,   -57.83,   115.96
  -15.97,   -17.55,    62.23
  -57.18,    -3.08,   108.41
   31.52,   -32.46,    92.43
   21.17,   -67.36,    45.74
   -9.01,    -3.79,    41.17
   -7.64,   -25.90,   -82.20
   12.57,    10.33,   -45.27
   24.74,     7.12,  -103.96
   10.72,    -1.50,   -61.63
   28.81,    23.42,   -91.54
  -31.67,    20.80,   -88.05
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -26.26,   -42.84,    94.24
   19.58,    -2.73,    40.55
  -21.53,    11.80,    86.59
   67.31,   -17.66,    70.55
   56.85,   -52.63,    23.98
   26.73,    10.97,    19.48
  -10.44,   -26.83,   -79.70
   10.96,     8.57,   -42.72
   21.98,     5.95,  -101.39
    8.59,    -3.05,   -59.12
   26.43,    22.17,   -89.04
  -33.89,    20.03,   -84.34
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.89,   -68.80,   101.59
  -27.05,   -28.71,    47.89
  -68.28,   -13.98,    93.84
   20.65,   -43.70,    77.92
   10.22,   -78.40,    31.36
  -19.84,   -14.79,    26.77
   -8.89,   -24.70,   -81.66
   11.79,    10.92,   -44.36
   23.47,     8.42,  -103.03
    9.65,    -0.81,   -60.92
   27.81,    24.47,   -90.72
  -32.75,    22.26,   -86.56
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -61.17,   -30.56,   177.18
  -15.32,     9.50,   123.43
  -56.51,    24.12,   169.41
   32.34,    -5.36,   153.41
   21.91,   -40.26,   106.95
   -8.31,    23.37,   102.36
   -4.71,   -24.69,   -81.95
   15.46,    11.29,   -44.82
   27.84,     8.47,  -103.28
   13.57,    -0.39,   -61.17
   31.77,    24.61,   -91.05
  -28.59,    21.99,   -87.50
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -12.36,   -16.19,   107.18
   33.40,    24.03,    53.47
   -7.68,    38.61,    99.40
   81.04,     9.11,    83.53
   70.76,   -25.83,    36.84
   40.54,    37.81,    32.33
   -8.32,   -25.61,   -81.68
   12.12,    10.63,   -45.16
   23.74,     7.38,  -103.89
   10.23,    -1.27,   -61.44
   28.01,    23.68,   -91.46
  -32.42,    21.00,   -87.29
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -57.20,   -67.40,    98.53
  -11.22,   -27.26,    44.96
  -52.41,   -12.65,    91.01
   36.26,   -42.12,    74.88
   25.96,   -77.03,    28.31
   -4.18,   -13.48,    23.81
   -4.85,   -28.16,   -80.26
   16.00,     7.70,   -43.51
   27.85,     4.39,  -102.00
   13.85,    -4.17,   -59.65
   32.37,    20.65,   -89.83
  -28.28,    18.95,   -86.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.81,   -36.49,   171.59
    6.17,     3.56,   117.81
  -35.11,    18.29,   163.96
   53.70,   -11.27,   147.91
   43.46,   -46.27,   101.31
   13.24,    17.43,    96.84
  -10.37,   -24.56,   -82.03
   10.50,    10.83,   -44.79
   22.10,     8.47,  -103.46
    8.35,    -0.67,   -61.18
   26.35,    24.51,   -91.01
  -34.07,    22.41,   -87.03
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -78.83,   -39.03,    85.06
  -32.87,     1.15,    31.24
  -74.06,    15.69,    77.41
   14.70,   -13.80,    61.30
    4.23,   -48.67,    14.71
  -25.80,    14.93,    10.16
   -7.52,   -27.98,   -79.84
   12.61,     8.08,   -43.00
   24.82,     5.06,  -101.69
   10.80,    -3.76,   -59.33
   28.92,    21.32,   -89.34
  -31.55,    18.87,   -85.71
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.98,   -54.08,   112.39
   17.95,   -14.09,    58.65
  -23.22,     0.57,   104.64
   65.68,   -28.90,    88.61
   55.23,   -63.91,    42.18
   25.17,    -0.17,    37.53
   -6.69,   -25.25,   -80.58
   14.07,    10.61,   -43.76
   25.67,     7.62,  -102.40
   11.97,    -1.08,   -60.16
   29.87,    24.04,   -90.09
  -30.53,    21.39,   -85.99
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -68.39,   -41.09,   141.77
  -22.62,    -1.07,    88.25
  -63.83,    13.63,   134.29
   25.06,   -16.00,   118.20
   14.55,   -50.91,    71.62
  -15.52,    12.80,    67.04
  -11.04,   -26.69,   -81.75
    9.72,     8.66,   -44.36
   21.60,     6.23,  -103.05
    7.69,    -2.91,   -60.82
   26.01,    22.16,   -90.55
  -34.39,    20.39,   -86.72
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -52.57,   -24.98,    97.97
   -6.88,    15.01,    44.43
  -47.89,    29.75,    90.39
   40.86,     0.20,    74.47
   30.43,   -34.73,    27.94
    0.26,    28.97,    23.21
   -4.58,   -25.47,   -82.91
   16.36,    10.05,   -45.88
   27.76,     7.48,  -104.73
   14.23,    -1.49,   -62.35
   32.31,    23.45,   -92.25
  -28.11,    21.62,   -87.86
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.11,   -26.83,    92.24
  -25.26,    13.36,    38.71
  -66.39,    27.95,    84.71
   22.37,    -1.66,    68.70
   12.02,   -36.42,    22.19
  -18.18,    27.28,    17.45
  -10.23,   -26.80,   -82.04
   10.42,     9.47,   -45.32
   22.09,     6.22,  -103.98
    8.35,    -2.36,   -61.55
   26.23,    22.61,   -91.71
  -34.16,    19.89,   -87.78
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.40,   -33.12,   116.58
  -26.58,     7.05,    63.00
  -67.73,    21.62,   108.91
   20.94,    -7.91,    92.99
   10.57,   -42.74,    46.33
  -19.56,    20.91,    41.85
   -8.70,   -25.30,   -81.34
   12.13,    10.99,   -44.79
   23.15,     7.74,  -103.55
    9.94,    -0.92,   -61.16
   27.59,    24.01,   -91.44
  -32.90,    21.31,   -86.75
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -92.71,   -49.00,   102.65
  -46.82,    -8.76,    49.04
  -88.05,     5.87,    95.12
    0.69,   -23.73,    79.10
   -9.51,   -58.71,    32.40
  -39.74,     4.97,    27.90
   -5.38,   -28.48,   -80.92
   15.41,     7.57,   -44.19
   26.58,     4.69,  -102.81
   13.18,    -4.25,   -60.46
   30.81,    21.03,   -90.54
  -29.46,    18.30,   -85.97
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -80.56,   -32.86,    88.49
  -34.80,     7.23,    34.97
  -75.93,    21.89,    80.86
   12.77,    -7.65,    64.96
    2.36,   -42.57,    18.36
  -27.66,    21.14,    13.72
   -4.38,   -25.66,   -82.89
   16.19,     9.87,   -45.73
   27.78,     7.62,  -104.32
   14.10,    -1.70,   -62.02
   32.06,    23.75,   -91.83
  -28.42,    21.24,   -87.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -60.90,   -22.53,   154.01
  -15.02,    17.64,   100.36
  -56.12,    32.28,   146.42
   32.62,     2.68,   130.37
   22.12,   -32.27,    83.81
   -7.85,    31.46,    79.17
   -3.96,   -25.66,   -82.41
   16.34,     9.93,   -45.18
   28.48,     7.62,  -103.69
   14.40,    -1.72,   -61.61
   32.68,    23.73,   -91.10
  -27.91,    21.16,   -87.72
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.22,   -24.27,   121.78
   -8.36,    15.74,    68.00
  -49.44,    30.51,   114.11
   39.36,     0.97,    98.13
   28.86,   -33.97,    51.39
   -1.20,    29.61,    47.01
   -7.08,   -26.24,   -81.68
   13.99,     9.40,   -44.71
   25.26,     6.48,  -103.45
   11.79,    -2.20,   -61.02
   29.83,    22.65,   -91.07
  -30.66,    20.69,   -86.69
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -59.72,    -9.43,   141.28
  -13.80,    30.65,    87.62
  -54.87,    45.29,   133.75
   33.81,    15.68,   117.78
   23.35,   -19.14,    71.09
   -6.77,    44.50,    66.48
   -6.64,   -25.86,   -81.18
   14.06,    10.23,   -44.41
   25.80,     7.02,  -103.06
   11.98,    -1.64,   -60.56
   29.98,    23.33,   -90.71
  -30.41,    20.92,   -86.66
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
