16, 15, PA3-B-Debug-SampleReadingsTest.txt 0
  -71.18,   -67.02,   108.37
  -25.32,   -26.89,    54.70
  -66.48,   -12.28,   100.73
   22.29,   -41.82,    84.75
   11.91,   -76.71,    38.15
  -18.21,   -13.06,    33.58
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -25.19,   -10.74,   110.58
   20.67,    29.39,    56.92
  -20.49,    44.00,   102.95
   68.28,    14.46,    86.96
   57.90,   -20.43,    40.37
   27.78,    43.23,    35.79
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -86.91,   -49.31,    93.99
  -41.05,    -9.19,    40.33
  -82.21,     5.42,    86.36
    6.56,   -24.12,    70.38
   -3.82,   -59.01,    23.78
  -33.94,     4.65,    19.20
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -63.24,   -53.04,   120.84
  -17.38,   -12.91,    67.17
  -58.54,     1.69,   113.20
   30.23,   -27.84,    97.22
   19.85,   -62.73,    50.62
  -10.27,     0.92,    46.04
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -12.48,   -24.60,   107.33
   33.38,    15.52,    53.66
   -7.78,    30.13,    99.70
   80.98,     0.60,    83.71
   70.61,   -34.30,    37.11
   40.49,    29.36,    32.54
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.46,   -10.20,   118.01
   13.40,    29.93,    64.35
  -27.76,    44.54,   110.38
   61.01,    15.00,    94.39
   50.64,   -19.89,    47.80
   20.51,    43.76,    43.22
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.40,   -10.01,   134.16
    7.47,    30.11,    80.49
  -33.70,    44.72,   126.53
   55.07,    15.18,   110.54
   44.70,   -19.71,    63.94
   14.57,    43.95,    59.37
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.54,   -64.56,   101.75
   -9.67,   -24.44,    48.08
  -50.83,    -9.83,    94.12
   37.93,   -39.37,    78.13
   27.56,   -74.26,    31.53
   -2.57,   -10.60,    26.96
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.50,   -26.83,   189.66
    9.37,    13.30,   135.99
  -31.79,    27.91,   182.03
   56.97,    -1.63,   166.04
   46.60,   -36.52,   119.44
   16.47,    27.14,   114.87
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -53.44,   -24.64,   173.00
   -7.57,    15.48,   119.34
  -48.74,    30.09,   165.37
   40.03,     0.55,   149.38
   29.66,   -34.34,   102.79
   -0.47,    29.32,    98.21
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -56.71,   -65.25,   102.50
  -10.85,   -25.13,    48.84
  -52.01,   -10.52,    94.87
   36.76,   -40.06,    78.88
   26.38,   -74.95,    32.29
   -3.74,   -11.29,    27.71
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -63.40,   -19.10,   154.32
  -17.53,    21.02,   100.65
  -58.69,    35.63,   146.69
   30.07,     6.09,   130.70
   19.70,   -28.80,    84.10
  -10.43,    34.86,    79.53
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -38.91,   -45.16,   103.74
    6.96,    -5.04,    50.08
  -34.20,     9.57,    96.11
   54.56,   -19.97,    80.12
   44.19,   -54.86,    33.53
   14.06,     8.80,    28.95
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -22.15,   -37.57,   153.75
   23.71,     2.56,   100.08
  -17.45,    17.17,   146.12
   71.32,   -12.37,   130.13
   60.95,   -47.26,    83.53
   30.82,    16.40,    78.96
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.48,   -56.66,    88.74
   -5.62,   -16.54,    35.08
  -46.78,    -1.93,    81.11
   41.99,   -31.47,    65.12
   31.61,   -66.36,    18.53
    1.49,    -2.70,    13.95
   -4.16,   -27.32,   -76.78
   17.07,     9.23,   -40.87
   28.23,     4.89,   -99.56
   14.77,    -2.88,   -56.92
   32.72,    21.35,   -87.63
  -27.68,    19.53,   -83.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
