8, 6, 12, pa2-debug-a-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  357.43,   441.47, -1303.17
  330.52,   480.25, -1286.68
  303.62,   519.04, -1270.19
  391.25,   449.67, -1267.28
  364.35,   488.46, -1250.79
  337.45,   527.24, -1234.30
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  346.58,   413.16, -1291.90
  307.39,   434.36, -1269.21
  268.20,   455.56, -1246.52
  377.53,   442.81, -1266.15
  338.34,   464.01, -1243.46
  299.15,   485.20, -1220.76
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  350.11,   387.40, -1290.11
  300.72,   384.41, -1297.30
  251.33,   381.43, -1304.48
  353.59,   420.20, -1327.69
  304.20,   417.22, -1334.87
  254.81,   414.23, -1342.05
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  438.48,   395.98, -1341.99
  482.90,   380.35, -1358.80
  527.32,   364.72, -1375.61
  452.84,   386.32, -1295.08
  497.26,   370.69, -1311.89
  541.67,   355.06, -1328.70
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  451.29,   431.14, -1296.52
  496.72,   443.95, -1313.02
  542.14,   456.77, -1329.52
  442.04,   408.06, -1339.91
  487.47,   420.88, -1356.41
  532.90,   433.70, -1372.91
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  360.54,   444.83, -1306.24
  343.15,   491.65, -1308.67
  325.77,   538.47, -1311.10
  407.18,   462.37, -1302.06
  389.79,   509.19, -1304.49
  372.41,   556.00, -1306.92
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  353.50,   427.41, -1281.23
  321.68,   438.17, -1244.19
  289.86,   448.93, -1207.15
  385.35,   407.67, -1248.13
  353.53,   418.42, -1211.09
  321.71,   429.18, -1174.05
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  455.98,   417.45, -1297.78
  502.14,   421.82, -1316.48
  548.31,   426.20, -1335.18
  438.84,   404.87, -1343.04
  485.01,   409.25, -1361.74
  531.17,   413.62, -1380.43
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  399.57,   423.30, -1248.34
  416.95,   448.36, -1208.71
  434.33,   473.41, -1169.09
  437.67,   440.39, -1275.85
  455.04,   465.45, -1236.23
  472.42,   490.50, -1196.60
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  429.64,   433.93, -1341.49
  462.74,   436.63, -1378.86
  495.85,   439.34, -1416.24
  439.05,   385.06, -1336.69
  472.16,   387.76, -1374.06
  505.26,   390.47, -1411.44
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  353.29,   424.44, -1279.05
  317.61,   458.48, -1270.74
  281.94,   492.51, -1262.44
  377.84,   457.19, -1307.77
  342.17,   491.22, -1299.47
  306.49,   525.26, -1291.16
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  358.39,   433.14, -1326.09
  323.29,   468.66, -1328.54
  288.19,   504.19, -1330.98
  373.90,   451.48, -1282.24
  338.80,   487.01, -1284.69
  303.70,   522.54, -1287.13
